,pid,pos,artist_name,track_uri,artist_uri,track_name,album_uri,duration_ms,album_name,acousticness,energy,liveness,loudness,tempo,valence,danceability,speechiness
10,0,10,Randy Houser,spotify:track:2eQQ7YHhROyqSPiMrTOuum,spotify:artist:56x8mYvS3cyDGAi8N2FxbB,Like a Cowboy,spotify:album:4BVzcXLDJ8pRtJttQiU3G6,262133,How Country Feels,0.254,0.687,0.108,-4.328,139.995,0.172,0.511,0.0326
11,0,11,Chris Young,spotify:track:7ehOF430eA6pg8rsOG2DRN,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Heartbeat,spotify:album:7IOSachS7KZNuqRZrPcdD0,175387,I'm Comin' Over,0.000246,0.928,0.121,-4.125,175.908,0.714,0.401,0.0585
12,0,12,Chris Young,spotify:track:0H04yVa3DJxoXbLBpAb7iV,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,I'm Comin' Over,spotify:album:7IOSachS7KZNuqRZrPcdD0,197280,I'm Comin' Over,0.0282,0.845,0.0814,-3.838,127.997,0.376,0.575,0.035
13,0,13,Chris Young,spotify:track:6W9W8dSswA8KNegvl3W97V,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Think of You,spotify:album:7IOSachS7KZNuqRZrPcdD0,218947,I'm Comin' Over,0.000937,0.893,0.111,-3.588,111.959,0.567,0.616,0.0375
14,0,14,Chris Young,spotify:track:4BXH2jK8DaGMhW5xyfxbtc,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,You Do the Talkin',spotify:album:7IOSachS7KZNuqRZrPcdD0,179240,I'm Comin' Over,0.00182,0.92,0.26,-3.982,156.026,0.792,0.506,0.0537
15,0,15,Chris Young,spotify:track:1pLfw3OyeXSDG71k4O9YAm,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,I Know a Guy,spotify:album:7IOSachS7KZNuqRZrPcdD0,243320,I'm Comin' Over,0.0345,0.616,0.111,-6.035,121.928,0.335,0.553,0.0288
16,0,16,Chris Young,spotify:track:2pw6Sn2q1p4pVgHvj3K2JS,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Alone Tonight,spotify:album:7IOSachS7KZNuqRZrPcdD0,183453,I'm Comin' Over,0.00731,0.871,0.107,-4.64,76,0.61,0.444,0.0359
17,0,17,Chris Young,spotify:track:7EyTP9nFCr4rxZTdtsQevI,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Sunshine Overtime,spotify:album:7IOSachS7KZNuqRZrPcdD0,181787,I'm Comin' Over,0.00846,0.919,0.27,-4.245,169.933,0.888,0.487,0.0456
18,0,18,Chris Young,spotify:track:081t95JRuDUrQYSS3h8iKk,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Sober Saturday Night (feat. Vince Gill),spotify:album:7IOSachS7KZNuqRZrPcdD0,194560,I'm Comin' Over,0.049,0.672,0.355,-5.234,139.864,0.263,0.477,0.0306
19,0,19,Chris Young,spotify:track:7fx3FT8eMbK6N0eMRbFNx7,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Underdogs,spotify:album:7IOSachS7KZNuqRZrPcdD0,185747,I'm Comin' Over,0.00125,0.917,0.124,-5.164,74.957,0.659,0.472,0.0545
20,0,20,Chris Young,spotify:track:6CoPNCd1MY6TaJBWkkVdN6,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Callin' My Name,spotify:album:7IOSachS7KZNuqRZrPcdD0,191120,I'm Comin' Over,0.0166,0.86,0.281,-4.171,78.05,0.71,0.529,0.0458
21,0,21,Chris Young,spotify:track:0v2pLTGuWGYaDr3bHyHOnV,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,What If I Stay,spotify:album:7IOSachS7KZNuqRZrPcdD0,205560,I'm Comin' Over,0.131,0.653,0.116,-6.051,94.021,0.232,0.58,0.0275
22,0,22,Chris Young,spotify:track:2j79NtwxoWDmkiH4MGwdLq,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Lonely Eyes,spotify:album:3cyLH6iUGPjEsZIUFnJfd3,217413,A.M.,0.0326,0.674,0.0947,-5.273,106.005,0.336,0.657,0.0319
23,0,23,Chris Young,spotify:track:53Dj5PCDhb22qWqmre3YQs,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Aw Naw,spotify:album:3cyLH6iUGPjEsZIUFnJfd3,188707,A.M.,0.0639,0.859,0.0777,-3.746,109.971,0.491,0.652,0.0358
24,0,24,Chris Young,spotify:track:4u7KjVIQPdzGCcAwg4W5Kl,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Who I Am With You,spotify:album:3cyLH6iUGPjEsZIUFnJfd3,191573,A.M.,0.0983,0.702,0.242,-4.308,150.309,0.47,0.466,0.032
25,0,25,Chris Young,spotify:track:1qjl8UJtWTHrk4SFpwftSN,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Tomorrow,spotify:album:4yYep1aU3lXRaONTWu2X23,220173,Neon,0.56,0.644,0.109,-5.774,141.733,0.349,0.441,0.0363
26,0,26,Chris Young,spotify:track:4elsQHzndSMtjrsbcwnZgf,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,I Can Take It From There,spotify:album:4yYep1aU3lXRaONTWu2X23,158293,Neon,0.155,0.816,0.252,-5.953,113.939,0.871,0.686,0.0318
27,0,27,Chris Young,spotify:track:1mvl4McrgpDUwusRRrn7UU,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,"Save Water, Drink Beer",spotify:album:4yYep1aU3lXRaONTWu2X23,165773,Neon,0.0299,0.923,0.0388,-3.669,136.008,0.646,0.572,0.107
28,0,28,Chris Young,spotify:track:575wNG8uXiF5jjaSdWqdxZ,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Neon,spotify:album:4yYep1aU3lXRaONTWu2X23,224160,Neon,0.401,0.599,0.102,-6.102,99.05,0.496,0.6,0.0276
29,0,29,Chris Young,spotify:track:00IuYbkpL3bQilWyhhR7aE,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,Old Love Feels New,spotify:album:4yYep1aU3lXRaONTWu2X23,239960,Neon,0.308,0.627,0.183,-6.209,77.981,0.457,0.549,0.0279
30,0,30,Chris Young,spotify:track:5n2yia2AwxIAe9qMtlvYQt,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,When She's On,spotify:album:4yYep1aU3lXRaONTWu2X23,189133,Neon,0.267,0.771,0.364,-4.822,79.941,0.568,0.51,0.0357
31,0,31,Chris Young,spotify:track:66mXb4g8uK0lb3VFuGYCcG,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,She's Got This Thing About Her,spotify:album:4yYep1aU3lXRaONTWu2X23,182347,Neon,0.829,0.355,0.171,-9.181,123.988,0.268,0.478,0.0326
32,0,32,Sam Hunt,spotify:track:2N3F1EQCpnIeDOA3rLSAfE,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,Break Up In A Small Town,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT,229880,Montevallo,0.0833,0.794,0.227,-5.336,135.991,0.438,0.592,0.187
33,0,33,Sam Hunt,spotify:track:2FviG1Ma0M0BSZbqaDvw0x,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,House Party,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT,190240,Montevallo,0.133,0.853,0.0238,-5.222,104.003,0.859,0.752,0.0491
34,0,34,Imagine Dragons,spotify:track:6YUFByainM0IB52DNObY5t,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Tiptoe,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,193000,Night Visions,0.00158,0.821,0.0807,-5.822,120.027,0.213,0.528,0.0322
35,0,35,Imagine Dragons,spotify:track:3xqF04FdMK7gpIPG3SPFpY,spotify:artist:53XhwfbYqKCa1cC15pYq2q,It's Time,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,237987,Night Visions,0.0168,0.885,0.147,-4.695,105.011,0.869,0.657,0.0344
36,0,36,Imagine Dragons,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Demons,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,175200,Night Visions,0.202,0.71,0.28,-2.928,179.561,0.416,0.327,0.0547
37,0,37,Imagine Dragons,spotify:track:4eLSCSELtKxZwXnFbNLXT5,spotify:artist:53XhwfbYqKCa1cC15pYq2q,On Top Of The World,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,189840,Night Visions,0.0818,0.923,0.0951,-5.581,99.252,0.768,0.507,0.173
38,0,38,Imagine Dragons,spotify:track:6wWphSJNz9GiKWb6EcealX,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Hear Me,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,232240,Night Visions,0.000361,0.836,0.0753,-4.705,125.001,0.478,0.612,0.0378
39,0,39,Imagine Dragons,spotify:track:0RchWnEHETINMAyrTrlBmo,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Bleeding Out,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,221053,Night Visions,0.0151,0.749,0.103,-4.045,117.905,0.336,0.318,0.0702
40,0,40,Imagine Dragons,spotify:track:0uRxBrnv51zUxq55y6yDzx,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Underdog,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,206707,Night Visions,0.00401,0.83,0.119,-4.57,99.992,0.575,0.686,0.0432
41,0,41,Imagine Dragons,spotify:track:0joO6IeobvKP3cDz8xZfWe,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Smoke And Mirrors,spotify:album:0gmsXcmrcnxdZBrD5EyJEL,260867,Smoke + Mirrors,0.0657,0.636,0.447,-7.283,109.987,0.0812,0.601,0.0283
42,0,42,Imagine Dragons,spotify:track:0mZriPjLPG9PExNzKQ3NVS,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Warriors,spotify:album:2t4SjuB6sBEozekaNrFrQQ,170080,Smoke + Mirrors,0.0626,0.828,0.216,-6.222,78.023,0.352,0.343,0.0646
43,0,43,Imagine Dragons,spotify:track:4eavkrdMt3ypQcnVmzGP5L,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Monster,spotify:album:5a7xlzy9LsS4EwKeOIojMX,249493,Smoke + Mirrors,0.174,0.771,0.132,-5.292,179.905,0.421,0.491,0.108
44,0,44,Imagine Dragons,spotify:track:0CpQCN7nEz6tH6THwcJdzw,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Every Night,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,215533,Night Visions,0.053,0.595,0.159,-6.772,139.808,0.424,0.478,0.028
45,0,45,Imagine Dragons,spotify:track:0RchWnEHETINMAyrTrlBmo,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Bleeding Out,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,221053,Night Visions,0.0151,0.749,0.103,-4.045,117.905,0.336,0.318,0.0702
46,0,46,Imagine Dragons,spotify:track:6pLhhL7EzoVWoyvyTBjqP6,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Round And Round,spotify:album:1rzDtYMpZDhRgKNigB467r,196933,Night Visions,0.00262,0.858,0.201,-4.221,141.957,0.479,0.455,0.044
47,0,47,Imagine Dragons,spotify:track:44QumXzhfwNFjpG8SCVR9d,spotify:artist:53XhwfbYqKCa1cC15pYq2q,America,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,272680,Night Visions,0.00236,0.552,0.169,-7.728,113.062,0.0936,0.56,0.0327
48,0,48,Imagine Dragons,spotify:track:3Y6ILqXqCBNwBTxVda8Z68,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Not Today,spotify:album:68pBVLvF14n0d3c6BYlOTk,261080,Me Before You,0.557,0.396,0.181,-7.288,123.446,0.0432,0.471,0.029
49,0,49,Imagine Dragons,spotify:track:64MmobYNviePoiaINMrbMn,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Shots,spotify:album:0gmsXcmrcnxdZBrD5EyJEL,232333,Smoke + Mirrors,0.00713,0.76,0.313,-6.861,104.957,0.338,0.552,0.0367
50,0,50,Imagine Dragons,spotify:track:1WQFOwtI6EfsvRz7wcDbQm,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Gold,spotify:album:0gmsXcmrcnxdZBrD5EyJEL,216813,Smoke + Mirrors,0.0801,0.459,0.0551,-6.814,164.929,0.286,0.416,0.0317
51,0,51,Imagine Dragons,spotify:track:0joO6IeobvKP3cDz8xZfWe,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Smoke And Mirrors,spotify:album:0gmsXcmrcnxdZBrD5EyJEL,260867,Smoke + Mirrors,0.0657,0.636,0.447,-7.283,109.987,0.0812,0.601,0.0283
52,0,52,Imagine Dragons,spotify:track:4o74y4XY1ypNZkZtZkK8Wi,spotify:artist:53XhwfbYqKCa1cC15pYq2q,I’m So Sorry,spotify:album:0gmsXcmrcnxdZBrD5EyJEL,230200,Smoke + Mirrors,0.131,0.679,0.201,-6.01,142.588,0.37,0.524,0.0565
53,0,53,Imagine Dragons,spotify:track:15DrrIod12Tc2IoMaHiwlQ,spotify:artist:53XhwfbYqKCa1cC15pYq2q,I Bet My Life,spotify:album:0gmsXcmrcnxdZBrD5EyJEL,192707,Smoke + Mirrors,0.335,0.657,0.228,-8.219,107.889,0.555,0.553,0.0405
54,0,54,Imagine Dragons,spotify:track:7fvgzmfXxrdTcrL3xh2cBD,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Polaroid,spotify:album:0gmsXcmrcnxdZBrD5EyJEL,230013,Smoke + Mirrors,0.513,0.607,0.207,-6.778,76.987,0.235,0.545,0.0356
55,0,55,Imagine Dragons,spotify:track:2iIb73Qn02LsZwpW8RJUxh,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Friction,spotify:album:0gmsXcmrcnxdZBrD5EyJEL,201800,Smoke + Mirrors,0.0508,0.537,0.19,-8.745,104.007,0.273,0.671,0.0358
56,0,56,Imagine Dragons,spotify:track:04Jdmzb6gfuSZxGfAFc2NH,spotify:artist:53XhwfbYqKCa1cC15pYq2q,It Comes Back To You,spotify:album:0gmsXcmrcnxdZBrD5EyJEL,217400,Smoke + Mirrors,0.065,0.749,0.0676,-7.915,99.98,0.491,0.633,0.0311
57,0,57,Imagine Dragons,spotify:track:25DpvTS4zsmLiVLx8Zv3N0,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Dream,spotify:album:0gmsXcmrcnxdZBrD5EyJEL,258000,Smoke + Mirrors,0.674,0.509,0.0685,-7.693,143.437,0.115,0.346,0.0514
58,0,58,Imagine Dragons,spotify:track:7oeeeHdNY8S6zVsU0fuWLr,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Trouble,spotify:album:0gmsXcmrcnxdZBrD5EyJEL,191400,Smoke + Mirrors,0.333,0.89,0.145,-5.31,159.924,0.302,0.402,0.109
59,0,59,Imagine Dragons,spotify:track:0TrvmvJngRUlCaBtt8VPRs,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Summer,spotify:album:0gmsXcmrcnxdZBrD5EyJEL,218280,Smoke + Mirrors,0.00423,0.819,0.105,-7.389,108.947,0.679,0.545,0.0288
60,0,60,Imagine Dragons,spotify:track:46dszOgLrnBSqbo6Vkc91Q,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Hopeless Opus,spotify:album:0gmsXcmrcnxdZBrD5EyJEL,238800,Smoke + Mirrors,0.0037,0.672,0.206,-6.23,140.082,0.534,0.626,0.0363
61,0,61,Imagine Dragons,spotify:track:5QfjjXpqTmWjzm9auqzQSJ,spotify:artist:53XhwfbYqKCa1cC15pYq2q,The Fall,spotify:album:0gmsXcmrcnxdZBrD5EyJEL,362480,Smoke + Mirrors,0.492,0.415,0.116,-9.762,120.067,0.0453,0.305,0.0436
62,0,62,Imagine Dragons,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Radioactive,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,186813,Night Visions,0.119,0.777,0.671,-3.698,136.249,0.21,0.473,0.059
63,0,63,Imagine Dragons,spotify:track:6nYD1UPZzBfnA9aL5TrWTc,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Amsterdam,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,241427,Night Visions,0.0072,0.775,0.134,-4.97,114.996,0.203,0.502,0.0371
64,0,64,Imagine Dragons,spotify:track:0CpQCN7nEz6tH6THwcJdzw,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Every Night,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,215533,Night Visions,0.053,0.595,0.159,-6.772,139.808,0.424,0.478,0.028
65,0,65,Imagine Dragons,spotify:track:1DirzC3jiBhwQ15rajeobq,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Nothing Left To Say / Rocks - Medley,spotify:album:1vAEF8F0HoRFGiYOEeJXHW,536053,Night Visions,0.117,0.79,0.59,-7.25,108.019,0.051,0.268,0.0469
66,0,66,Imagine Dragons,spotify:track:2zfFLgnzc9PspmqKMODS2g,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Cha-Ching (Till We Grow Older),spotify:album:1vAEF8F0HoRFGiYOEeJXHW,249467,Night Visions,0.00297,0.853,0.062,-6.128,129.984,0.123,0.515,0.0392
67,0,67,Shinedown,spotify:track:3G0PaoAphGzJZbJ6VRQJhs,spotify:artist:70BYFdaZbEKbeauJ670ysI,Second Chance,spotify:album:4KnWR76aRieR6QREuid3y7,222067,The Sound of Madness,0.00107,0.796,0.106,-4.501,100.011,0.182,0.46,0.0333
68,0,68,Rihanna,spotify:track:14WWzenpaEgQZlqPq2nk4v,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Work,spotify:album:2JNVoEx4psIgNQyEExwQVn,219320,ANTI,0.0752,0.534,0.0919,-6.238,91.974,0.558,0.725,0.0946
69,0,69,Drake,spotify:track:1xznGGDReH1oQq0xzbwXa3,spotify:artist:3TVXtAsR1Inumwj472S9r4,One Dance,spotify:album:3hARKC8cinq3mZLLAEaBh9,173987,Views,0.00784,0.619,0.351,-5.886,103.989,0.371,0.791,0.0532
70,0,70,Drake,spotify:track:11KJSRSgaDxqydKYiD2Jew,spotify:artist:3TVXtAsR1Inumwj472S9r4,Too Good,spotify:album:3hARKC8cinq3mZLLAEaBh9,263373,Views,0.0573,0.648,0.102,-7.805,117.983,0.392,0.804,0.117
71,0,71,JoJo Siwa,spotify:track:79l5JbcB7MVcjmYlvgq9KQ,spotify:artist:3Iq6waFNaQnjLjEjp2l3nc,Boomerang,spotify:album:4XjsEEC0egjD59vuN93ep5,207478,Boomerang,0.00942,0.794,0.413,-4.802,115.013,0.847,0.828,0.0436
72,0,72,Brandon Beal,spotify:track:5bWo8IsbBgnn59IjvbPE8L,spotify:artist:7p2aOXY5bfHyjujI3fCWTu,Golden,spotify:album:1B1F60zn0yLukq1511i7pv,204720,Truth,0.0112,0.659,0.41,-5.372,96.964,0.316,0.694,0.0382
73,0,73,Egyptian,spotify:track:1LrrehEWmldzxiqqRIuikp,spotify:artist:7AWfHtvgZVlbxqqDBK1NdF,Fade,spotify:album:3yBdk0QbGUOQ2iBIxKme3M,182667,Egyptian - EP,0.00354,0.668,0.11,-7.885,89.964,0.214,0.584,0.031
74,0,74,Justin Bieber,spotify:track:0yIywEquxORnu1dR0WYsdN,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Love Me,spotify:album:1rG5TDs3jYh6OU753I54CI,191573,My World,0.00939,0.868,0.283,-3.319,124.957,0.632,0.729,0.0609
75,0,75,Big Time Rush,spotify:track:4mGJcOKQhmISIWgQ3xCiLB,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Til I Forget About You,spotify:album:2RjFzASjHZG1lUbCKqUahx,237947,BTR,0.00632,0.865,0.158,-3.653,122.014,0.55,0.568,0.0486
76,0,76,Big Time Rush,spotify:track:1rKBOL9kJfX1Y4C3QaOvRH,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Boyfriend,spotify:album:2RjFzASjHZG1lUbCKqUahx,201040,BTR,0.0987,0.857,0.177,-4.171,164.146,0.677,0.614,0.111
77,0,77,Big Time Rush,spotify:track:2UI9qShtz4xwB4BvzVAAiM,spotify:artist:0GWCNkPi54upO9WLlwjAHd,City Is Ours,spotify:album:2RjFzASjHZG1lUbCKqUahx,192520,BTR,0.0791,0.898,0.204,-3.954,122.953,0.587,0.519,0.137
78,0,78,Big Time Rush,spotify:track:1orvAKENOEEigWWVmusYAO,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Nothing Even Matters,spotify:album:2RjFzASjHZG1lUbCKqUahx,228760,BTR,0.345,0.836,0.112,-3.8,81.042,0.767,0.718,0.0685
79,0,79,Big Time Rush,spotify:track:18vVJsD68uh386vlZWwO3d,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Worldwide,spotify:album:2RjFzASjHZG1lUbCKqUahx,224333,BTR,0.0735,0.771,0.17,-6.162,159.973,0.617,0.531,0.0468
80,0,80,Big Time Rush,spotify:track:6L4PjBaEjTxI0sOBGq8OQg,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Halfway There,spotify:album:2RjFzASjHZG1lUbCKqUahx,212813,BTR,0.000927,0.91,0.146,-4.725,143.022,0.351,0.541,0.052
81,0,81,Big Time Rush,spotify:track:3mTyzSoSqh6KJj9p88WHaY,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Big Night,spotify:album:2RjFzASjHZG1lUbCKqUahx,196133,BTR,0.000486,0.733,0.313,-4.13,140.097,0.57,0.607,0.0312
82,0,82,Big Time Rush,spotify:track:5fiGPVX1TkKQy0fpyHuS7e,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Oh Yeah,spotify:album:2RjFzASjHZG1lUbCKqUahx,204040,BTR,0.00346,0.782,0.441,-4.768,120.049,0.674,0.664,0.0303
83,0,83,Big Time Rush,spotify:track:2l8sAa7La9rjejJAmHdPEB,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Count On You,spotify:album:2RjFzASjHZG1lUbCKqUahx,209933,BTR,0.219,0.705,0.156,-4.47,91.961,0.304,0.638,0.035
84,0,84,Big Time Rush,spotify:track:75JWlOu7NQQ7xTtA9xarPJ,spotify:artist:0GWCNkPi54upO9WLlwjAHd,I Know You Know,spotify:album:2RjFzASjHZG1lUbCKqUahx,175587,BTR,0.0196,0.802,0.0709,-5.709,121.387,0.607,0.437,0.0997
85,0,85,Big Time Rush,spotify:track:5lEsM6qpuzuZwij6jIZPvP,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Big Time Rush,spotify:album:2RjFzASjHZG1lUbCKqUahx,197587,BTR,0.0273,0.888,0.28,-2.931,121.05,0.833,0.599,0.0514
86,0,86,Big Time Rush,spotify:track:6FkX1akf4mwRZSznL73kDR,spotify:artist:0GWCNkPi54upO9WLlwjAHd,24/Seven,spotify:album:2G4kkolVlo7QhPFcIvlda9,189547,24/seven,0.00684,0.739,0.0439,-5.342,90.006,0.851,0.664,0.0713
87,0,87,Big Time Rush,spotify:track:4kpewfJPc1FWCuOMaDha1k,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Like Nobody's Around,spotify:album:2G4kkolVlo7QhPFcIvlda9,176360,24/seven,0.114,0.896,0.175,-4.572,94.954,0.381,0.586,0.11
88,0,88,Big Time Rush,spotify:track:3mahf3jjHZZ9YWhCrKvQHH,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Get Up,spotify:album:2G4kkolVlo7QhPFcIvlda9,177093,24/seven,0.0463,0.844,0.343,-4.15,96.047,0.66,0.67,0.0495
89,0,89,Big Time Rush,spotify:track:3rSDDS9aOdU04OM5kJaept,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Song For You,spotify:album:2G4kkolVlo7QhPFcIvlda9,195813,24/seven,0.00096,0.828,0.0945,-5.317,96.941,0.698,0.647,0.0545
90,0,90,Big Time Rush,spotify:track:03JdRoOgM2FUP0HSQSTgKx,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Run Wild,spotify:album:2G4kkolVlo7QhPFcIvlda9,189293,24/seven,0.0619,0.895,0.298,-4.191,162.043,0.646,0.559,0.177
91,0,91,Big Time Rush,spotify:track:3jFfr89lnSmb4QBtfG8JBP,spotify:artist:0GWCNkPi54upO9WLlwjAHd,Crazy For U,spotify:album:2G4kkolVlo7QhPFcIvlda9,187120,24/seven,0.042,0.842,0.0998,-4.305,171.941,0.832,0.681,0.0705
